id;project_id;bid_id;worker_id;unread_employer;unread_worker;total_messages;favorite;last_by;created;created_at
35430981;3164126;26207680;8813668;0;0;1;FALSO;worker;2025-7-11, 14:57;11/07/2025
35433167;3164126;26209119;10371116;0;0;1;FALSO;worker;2025-7-11, 17:41;11/07/2025
35434030;3164126;26209694;7151511;0;0;1;FALSO;worker;2025-7-11, 19:10;11/07/2025
35443924;3164126;26216329;8765446;0;0;1;FALSO;worker;2025-7-13, 09:16;13/07/2025
35449474;3164126;26220017;7957403;0;0;1;FALSO;worker;2025-7-13, 22:28;13/07/2025
35459619;3164137;26227056;10607476;1;0;1;FALSO;worker;2025-7-14, 14:33;14/07/2025
35431087;3164149;26207735;5320475;3;0;4;FALSO;worker;2025-7-11, 15:02;11/07/2025
35441293;3164149;26214604;9375667;1;0;1;FALSO;worker;2025-7-12, 18:35;12/07/2025
35430469;3164153;26207347;850636;0;0;4;FALSO;worker;2025-7-11, 14:24;11/07/2025
35431445;3164153;26207985;609860;0;0;1;FALSO;worker;2025-7-11, 15:28;11/07/2025
35432623;3164153;26208776;7200076;0;0;1;FALSO;worker;2025-7-11, 16:54;11/07/2025
35434100;3164153;26209755;1114712;0;0;1;FALSO;worker;2025-7-11, 19:18;11/07/2025
35441193;3164153;26214538;8522496;0;0;1;FALSO;worker;2025-7-12, 18:21;12/07/2025
35435469;3164153;26232187;5248418;1;0;3;FALSO;worker;2025-7-11, 22:39;11/07/2025
35430969;3164155;26207676;5886564;1;0;1;FALSO;worker;2025-7-11, 14:56;11/07/2025
35432014;3164155;26208375;1896301;1;0;1;FALSO;worker;2025-7-11, 16:11;11/07/2025
35434036;3164155;26209699;944327;1;0;1;FALSO;worker;2025-7-11, 19:11;11/07/2025
35434320;3164155;26209922;9731729;3;0;3;FALSO;worker;2025-7-11, 19:47;11/07/2025
35473258;3164155;26236649;981790;1;0;1;FALSO;worker;2025-7-15, 11:48;15/07/2025
35430961;3164174;26207767;5515756;0;0;2;FALSO;worker;2025-7-11, 14:56;11/07/2025
35431463;3164174;26207997;8096181;0;0;3;FALSO;worker;2025-7-11, 15:30;11/07/2025
35432466;3164174;26208675;5979620;0;0;1;FALSO;worker;2025-7-11, 16:45;11/07/2025
35434206;3164174;26209841;8920884;0;0;28;FALSO;worker;2025-7-11, 19:32;11/07/2025
35438281;3164174;26212553;2146511;0;0;1;FALSO;worker;2025-7-12, 12:03;12/07/2025
35430772;3164188;26207544;4240575;0;0;2;FALSO;worker;2025-7-11, 14:45;11/07/2025
35430999;3164188;26207690;496838;0;0;1;FALSO;worker;2025-7-11, 14:58;11/07/2025
35431441;3164189;26207980;4484086;5;0;5;FALSO;worker;2025-7-11, 15:28;11/07/2025
35430788;3164190;26207554;9778725;0;0;1;FALSO;worker;2025-7-11, 14:46;11/07/2025
35430807;3164190;26207568;6225156;0;0;9;FALSO;worker;2025-7-11, 14:47;11/07/2025
35430847;3164190;26207596;4649647;0;0;62;FALSO;worker;2025-7-11, 14:49;11/07/2025
35430865;3164190;26207606;9900832;0;0;14;FALSO;worker;2025-7-11, 14:51;11/07/2025
35431092;3164190;26207740;6296773;0;0;1;FALSO;worker;2025-7-11, 15:03;11/07/2025
35430936;3164191;26207651;496838;0;0;18;FALSO;worker;2025-7-11, 14:54;11/07/2025
35431924;3164191;26208320;2528410;0;0;3;FALSO;worker;2025-7-11, 16:05;11/07/2025
35433126;3164191;26209089;8920884;0;0;4;FALSO;worker;2025-7-11, 17:37;11/07/2025
35443521;3164191;26216091;1635096;0;0;2;FALSO;worker;2025-7-13, 06:28;13/07/2025
35451152;3164191;26221195;9100302;0;0;5;FALSO;worker;2025-7-14, 06:09;14/07/2025
35433305;3164196;26209198;9146709;0;0;2;FALSO;employer;2025-7-11, 17:51;11/07/2025
35433893;3164196;26209586;4521805;0;0;1;FALSO;worker;2025-7-11, 18:54;11/07/2025
35436918;3164196;26211683;4246969;0;0;1;FALSO;worker;2025-7-12, 09:01;12/07/2025
35454667;3164196;26223692;4713490;1;0;1;FALSO;worker;2025-7-14, 11:04;14/07/2025
35471209;3164196;26235262;1302379;1;0;1;FALSO;worker;2025-7-15, 10:05;15/07/2025
35475368;3164196;26238178;10408909;1;0;1;FALSO;worker;2025-7-15, 13:48;15/07/2025
35511437;3164196;26262168;4014635;1;0;1;FALSO;worker;2025-7-17, 19:46;17/07/2025
35430885;3164204;26207614;3078293;1;0;4;FALSO;worker;2025-7-11, 14:51;11/07/2025
35430941;3164204;26207654;10392056;1;0;1;FALSO;worker;2025-7-11, 14:55;11/07/2025
35431137;3164204;26207777;7544120;1;0;1;FALSO;worker;2025-7-11, 15:06;11/07/2025
35431186;3164204;26207808;3369286;1;0;1;FALSO;worker;2025-7-11, 15:10;11/07/2025
35431474;3164204;26208000;2191025;1;0;1;FALSO;worker;2025-7-11, 15:30;11/07/2025
35431536;3164204;26208044;9949138;1;0;1;FALSO;worker;2025-7-11, 15:36;11/07/2025
35431600;3164204;26208095;10487151;1;0;1;FALSO;worker;2025-7-11, 15:41;11/07/2025
35431815;3164204;26208234;2084482;1;0;1;FALSO;worker;2025-7-11, 15:56;11/07/2025
35431901;3164204;26208304;9036461;1;0;1;FALSO;worker;2025-7-11, 16:03;11/07/2025
35432175;3164204;26208476;9497161;1;0;1;FALSO;worker;2025-7-11, 16:24;11/07/2025
35432716;3164204;26208834;8195231;1;0;1;FALSO;worker;2025-7-11, 17:04;11/07/2025
35432843;3164204;26208928;10208837;1;0;1;FALSO;worker;2025-7-11, 17:15;11/07/2025
35433180;3164204;26209127;8067154;2;0;2;FALSO;worker;2025-7-11, 17:42;11/07/2025
35433652;3164204;26209453;10216652;2;0;2;FALSO;worker;2025-7-11, 18:30;11/07/2025
35434266;3164204;26209887;5984260;1;0;1;FALSO;worker;2025-7-11, 19:40;11/07/2025
35435809;3164204;26210987;4239937;1;0;1;FALSO;worker;2025-7-11, 23:59;11/07/2025
35436645;3164204;26211504;7598408;6;0;6;FALSO;worker;2025-7-12, 07:48;12/07/2025
35437046;3164204;26211778;4528178;1;0;1;FALSO;worker;2025-7-12, 09:26;12/07/2025
35439138;3164204;26213104;9985279;4;0;4;FALSO;worker;2025-7-12, 13:37;12/07/2025
35439901;3164204;26213640;668086;1;0;1;FALSO;worker;2025-7-12, 15:15;12/07/2025
35441005;3164204;26214408;5089261;2;0;2;FALSO;worker;2025-7-12, 17:52;12/07/2025
35444091;3164204;26216440;10500044;1;0;1;FALSO;worker;2025-7-13, 09:54;13/07/2025
35445248;3164204;26217206;8906551;1;0;1;FALSO;worker;2025-7-13, 13:03;13/07/2025
35445908;3164204;26217662;10172591;1;0;1;FALSO;worker;2025-7-13, 14:37;13/07/2025
35464718;3164204;26230629;8840068;1;0;1;FALSO;worker;2025-7-14, 19:00;14/07/2025
35472431;3164204;26236018;8854283;1;0;1;FALSO;worker;2025-7-15, 11:03;15/07/2025
35485771;3164204;26245326;10633000;0;0;1;FALSO;worker;2025-7-16, 08:40;16/07/2025
35430926;3164209;26207644;1185748;0;0;1;FALSO;worker;2025-7-11, 14:53;11/07/2025
35430964;3164209;26207672;10467603;0;0;9;FALSO;worker;2025-7-11, 14:56;11/07/2025
35431135;3164209;26207775;9968154;0;0;1;FALSO;worker;2025-7-11, 15:06;11/07/2025
35431180;3164209;26207804;9900832;1;0;3;FALSO;worker;2025-7-11, 15:09;11/07/2025
35431236;3164209;26207841;10293594;0;0;1;FALSO;worker;2025-7-11, 15:13;11/07/2025
35431256;3164209;26207855;6296773;0;0;1;FALSO;worker;2025-7-11, 15:14;11/07/2025
35431276;3164209;26207873;1302715;0;0;1;FALSO;worker;2025-7-11, 15:15;11/07/2025
35431582;3164209;26208083;8227099;0;0;0;FALSO;worker;2025-7-11, 15:39;11/07/2025
35431628;3164209;26208117;3659442;0;0;1;FALSO;worker;2025-7-11, 15:43;11/07/2025
35431671;3164209;26208136;9710635;0;0;1;FALSO;worker;2025-7-11, 15:45;11/07/2025
35432143;3164209;26208460;10053477;1;0;1;FALSO;worker;2025-7-11, 16:22;11/07/2025
35435317;3164209;26210617;5841171;0;0;1;FALSO;worker;2025-7-11, 22:08;11/07/2025
35435989;3164209;26211110;8673294;1;0;1;FALSO;worker;2025-7-12, 00:55;12/07/2025
35436600;3164209;26211487;3047161;0;0;1;FALSO;worker;2025-7-12, 07:31;12/07/2025
35431504;3164213;26208021;10451716;0;0;3;FALSO;employer;2025-7-11, 15:33;11/07/2025
35431905;3164213;26208308;6856981;0;0;5;FALSO;worker;2025-7-11, 16:04;11/07/2025
35432013;3164213;26208374;2126198;0;0;16;FALSO;worker;2025-7-11, 16:11;11/07/2025
35432354;3164213;26208596;9307655;0;0;14;FALSO;worker;2025-7-11, 16:36;11/07/2025
35431120;3164216;26207761;5515756;0;0;1;FALSO;worker;2025-7-11, 15:05;11/07/2025
35431976;3164216;26208353;1701690;0;0;1;FALSO;worker;2025-7-11, 16:09;11/07/2025
35432876;3164216;26208943;1330373;0;0;1;FALSO;worker;2025-7-11, 17:18;11/07/2025
35433481;3164216;26209322;1630483;1;0;2;FALSO;worker;2025-7-11, 18:10;11/07/2025
35434261;3164216;26209884;5830050;0;0;1;FALSO;worker;2025-7-11, 19:40;11/07/2025
35438770;3164216;26212873;4630998;0;0;1;FALSO;worker;2025-7-12, 13:02;12/07/2025
35438863;3164216;26212946;3542506;0;0;1;FALSO;worker;2025-7-12, 13:12;12/07/2025
35443439;3164216;26216061;9974450;0;0;1;FALSO;worker;2025-7-13, 06:00;13/07/2025
35431104;3164221;26207749;10611421;0;0;35;VERDADEIRO;worker;2025-7-11, 15:04;11/07/2025
35431151;3164221;26207787;530778;0;0;1;FALSO;worker;2025-7-11, 15:07;11/07/2025
35431213;3164221;26207828;9703115;1;0;3;FALSO;worker;2025-7-11, 15:12;11/07/2025
35431282;3164221;26207879;10334243;1;0;4;FALSO;worker;2025-7-11, 15:15;11/07/2025
35431380;3164221;26207942;3610625;0;0;1;FALSO;worker;2025-7-11, 15:22;11/07/2025
35431440;3164221;26207979;879106;0;0;1;FALSO;worker;2025-7-11, 15:28;11/07/2025
35431626;3164221;26208115;6709534;0;0;1;FALSO;worker;2025-7-11, 15:42;11/07/2025
35431638;3164221;26208120;90997;0;0;1;FALSO;worker;2025-7-11, 15:43;11/07/2025
35431683;3164221;26208145;4493963;1;0;1;FALSO;worker;2025-7-11, 15:46;11/07/2025
35431958;3164221;26208344;10650135;5;0;5;FALSO;worker;2025-7-11, 16:07;11/07/2025
35431963;3164221;26208347;10649130;1;0;1;FALSO;worker;2025-7-11, 16:08;11/07/2025
35433162;3164221;26209115;5297539;1;0;1;FALSO;worker;2025-7-11, 17:40;11/07/2025
35433240;3164221;26209166;6622009;1;0;1;FALSO;worker;2025-7-11, 17:46;11/07/2025
35433445;3164221;26209299;1807531;1;0;1;FALSO;worker;2025-7-11, 18:07;11/07/2025
35436329;3164221;26211319;5074324;1;0;1;FALSO;worker;2025-7-12, 04:08;12/07/2025
35437893;3164221;26212257;10216982;1;0;1;FALSO;worker;2025-7-12, 11:08;12/07/2025
35451936;3164221;26221852;10267409;1;0;1;FALSO;worker;2025-7-14, 08:37;14/07/2025
35452102;3164221;26221978;8896893;1;0;1;FALSO;worker;2025-7-14, 08:53;14/07/2025
35456636;3164221;26224978;1626314;1;0;1;FALSO;worker;2025-7-14, 12:21;14/07/2025
35431272;3164233;26207869;530778;1;0;1;FALSO;worker;2025-7-11, 15:15;11/07/2025
35435060;3164233;26210443;9300293;1;0;1;FALSO;worker;2025-7-11, 21:30;11/07/2025
35436562;3164233;26211460;3421328;1;0;1;FALSO;worker;2025-7-12, 07:11;12/07/2025
35436937;3164233;26211698;4075081;1;0;1;FALSO;worker;2025-7-12, 09:04;12/07/2025
35440460;3164233;26214024;6378675;1;0;1;FALSO;worker;2025-7-12, 16:28;12/07/2025
35431220;3164233;26234741;2069152;1;0;1;FALSO;worker;2025-7-11, 15:12;11/07/2025
35432313;3164284;26208570;9497161;0;0;1;FALSO;worker;2025-7-11, 16:34;11/07/2025
35432516;3164284;26208764;7202365;1;0;6;FALSO;worker;2025-7-11, 16:48;11/07/2025
35434163;3164284;26209802;8315804;0;0;1;FALSO;worker;2025-7-11, 19:25;11/07/2025
35434262;3164284;26209885;4592683;1;0;1;FALSO;worker;2025-7-11, 19:40;11/07/2025
35436354;3164284;26211331;7353433;0;0;1;FALSO;worker;2025-7-12, 04:22;12/07/2025
35439026;3164284;26213023;9985279;0;0;4;FALSO;worker;2025-7-12, 13:25;12/07/2025
35439423;3164284;26213303;668086;0;0;0;FALSO;worker;2025-7-12, 14:15;12/07/2025
35442691;3164284;26215624;10021577;1;0;1;FALSO;worker;2025-7-12, 23:33;12/07/2025
35443387;3164284;26216041;6919938;1;0;1;FALSO;worker;2025-7-13, 05:11;13/07/2025
35445588;3164284;26217437;10454012;0;0;1;FALSO;worker;2025-7-13, 13:48;13/07/2025
35448294;3164284;26219194;988824;1;0;1;FALSO;worker;2025-7-13, 19:55;13/07/2025
35450011;3164284;26220374;7667027;1;0;1;FALSO;worker;2025-7-13, 23:36;13/07/2025
35452419;3164284;26222204;7955183;0;0;2;FALSO;employer;2025-7-14, 09:18;14/07/2025
35452403;3164284;26222213;4200067;0;0;2;FALSO;worker;2025-7-14, 09:17;14/07/2025
35455826;3164284;26224482;930360;0;0;1;FALSO;worker;2025-7-14, 11:50;14/07/2025
35466784;3164284;26232123;2225622;0;0;0;FALSO;worker;2025-7-14, 21:40;14/07/2025
35472469;3164284;26236039;4753290;0;0;2;FALSO;worker;2025-7-15, 11:05;15/07/2025
35516348;3164284;26265439;10478070;1;0;1;FALSO;worker;2025-7-18, 10:06;18/07/2025
35559268;3164284;26294144;7950806;1;0;1;FALSO;worker;2025-7-22, 09:33;22/07/2025
35431744;3164285;26208186;3132871;0;0;27;FALSO;worker;2025-7-11, 15:51;11/07/2025
35431800;3164285;26208221;1680804;1;0;1;FALSO;worker;2025-7-11, 15:55;11/07/2025
35431804;3164285;26208224;6574153;7;0;7;FALSO;worker;2025-7-11, 15:55;11/07/2025
35431923;3164285;26208319;4180497;1;0;1;FALSO;worker;2025-7-11, 16:04;11/07/2025
35431946;3164285;26208335;4548066;0;0;113;FALSO;worker;2025-7-11, 16:06;11/07/2025
35432035;3164285;26208389;843707;1;0;1;FALSO;worker;2025-7-11, 16:14;11/07/2025
35432083;3164287;26208421;1968809;0;0;1;FALSO;worker;2025-7-11, 16:17;11/07/2025
35433028;3164287;26209038;9897574;0;0;4;FALSO;worker;2025-7-11, 17:28;11/07/2025
35433509;3164287;26209340;7142118;0;0;1;FALSO;worker;2025-7-11, 18:13;11/07/2025
35433420;3164302;26209449;5125826;0;0;95;FALSO;employer;2025-7-11, 18:02;11/07/2025
35431986;3164308;26208359;8965749;0;0;1;FALSO;worker;2025-7-11, 16:09;11/07/2025
35433846;3164308;26209560;9907027;0;0;1;FALSO;worker;2025-7-11, 18:47;11/07/2025
35439509;3164308;26213368;8969377;0;0;1;FALSO;worker;2025-7-12, 14:27;12/07/2025
35445116;3164308;26217132;429089;1;0;3;FALSO;worker;2025-7-13, 12:45;13/07/2025
35431941;3164308;26238431;164773;0;0;1;FALSO;worker;2025-7-11, 16:06;11/07/2025
35492097;3164308;26249599;5595636;0;0;1;FALSO;worker;2025-7-16, 14:32;16/07/2025
35501886;3164308;26256188;8659182;4;0;23;FALSO;worker;2025-7-17, 09:35;17/07/2025
35433466;3164330;26209317;7142118;0;0;1;FALSO;worker;2025-7-11, 18:09;11/07/2025
35434005;3164330;26209670;8965749;0;0;1;FALSO;worker;2025-7-11, 19:07;11/07/2025
35436117;3164330;26211181;453633;0;0;1;FALSO;worker;2025-7-12, 01:29;12/07/2025
35432359;3164335;26208599;8878218;1;0;1;FALSO;worker;2025-7-11, 16:36;11/07/2025
35432622;3164335;26208775;496838;0;0;1;FALSO;worker;2025-7-11, 16:54;11/07/2025
35432636;3164335;26208787;6914552;0;0;1;FALSO;worker;2025-7-11, 16:56;11/07/2025
35432930;3164335;26208975;6047455;0;0;1;FALSO;worker;2025-7-11, 17:21;11/07/2025
35432982;3164335;26209008;34247;1;0;1;FALSO;worker;2025-7-11, 17:24;11/07/2025
35433170;3164335;26209121;3663473;0;0;2;FALSO;worker;2025-7-11, 17:41;11/07/2025
35433441;3164335;26209296;5843691;1;0;3;FALSO;worker;2025-7-11, 18:06;11/07/2025
35433548;3164335;26209378;8978934;0;0;1;FALSO;worker;2025-7-11, 18:18;11/07/2025
